"token","token_length","is_numeric_token","token_type","numeric_value"
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"experienced",11,FALSE,"Character",NA
"significant",11,FALSE,"Character",NA
"electoral",9,FALSE,"Character",NA
"success",7,FALSE,"Character",NA
"over",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"years",5,FALSE,"Character",NA
"both",4,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"state",5,FALSE,"Character",NA
"levels",6,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"most",4,FALSE,"Character",NA
"notable",7,FALSE,"Character",NA
"period",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"governance",10,FALSE,"Character",NA
"came",4,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"landslide",9,FALSE,"Character",NA
"victories",9,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"when",4,FALSE,"Character",NA
"it",2,FALSE,"Character",NA
"secured",7,FALSE,"Character",NA
"clear",5,FALSE,"Character",NA
"majorities",10,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"under",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"leadership",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"narendra",8,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"won",3,FALSE,"Character",NA
"seats",5,FALSE,"Character",NA
"out",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"sabha",5,FALSE,"Character",NA
"securing",8,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"clear",5,FALSE,"Character",NA
"majority",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"won",3,FALSE,"Character",NA
"seats",5,FALSE,"Character",NA
"these",5,FALSE,"Character",NA
"victories",9,FALSE,"Character",NA
"solidified",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"coalition’s",11,FALSE,"Character",NA
"dominance",9,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"level",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda’s",5,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"agenda",6,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"typically",9,FALSE,"Character",NA
"focused",7,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"issues",6,FALSE,"Character",NA
"including",9,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"growth",6,FALSE,"Character",NA
"infrastructure",14,FALSE,"Character",NA
"development",11,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"security",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"cultural",8,FALSE,"Character",NA
"nationalism",11,FALSE,"Character",NA
"under",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"leadership",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"narendra",8,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"emphasized",10,FALSE,"Character",NA
"initiatives",11,FALSE,"Character",NA
"particularly",12,FALSE,"Character",NA
"make",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"seeking",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"boost",5,FALSE,"Character",NA
"manufacturing",13,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"promote",7,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"global",6,FALSE,"Character",NA
"manufacturing",13,FALSE,"Character",NA
"hub",3,FALSE,"Character",NA
"digital",7,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"aiming",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"expand",6,FALSE,"Character",NA
"digital",7,FALSE,"Character",NA
"infrastructure",14,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"social",6,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"programs",8,FALSE,"Character",NA
"such",4,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"pradhan",7,FALSE,"Character",NA
"mantri",6,FALSE,"Character",NA
"jan",3,FALSE,"Character",NA
"dhan",4,FALSE,"Character",NA
"yojana",6,FALSE,"Character",NA
"aimed",5,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"improving",9,FALSE,"Character",NA
"financial",9,FALSE,"Character",NA
"inclusion",9,FALSE,"Character",NA
"meanwhile",9,FALSE,"Character",NA
"initiatives",11,FALSE,"Character",NA
"including",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"goods",5,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"services",8,FALSE,"Character",NA
"tax",3,FALSE,"Character",NA
"gst",3,FALSE,"Character",NA
"seek",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"streamline",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"tax",3,FALSE,"Character",NA
"system",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"boost",5,FALSE,"Character",NA
"economic",8,FALSE,"Character",NA
"efficiency",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"example",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"digital",7,FALSE,"Character",NA
"public",6,FALSE,"Character",NA
"infrastructure",14,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"very",4,FALSE,"Character",NA
"revealing",9,FALSE,"Character",NA
"contributing",12,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"streamlining",12,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"welfare",7,FALSE,"Character",NA
"payments",8,FALSE,"Character",NA
"while",5,FALSE,"Character",NA
"reducing",8,FALSE,"Character",NA
"space",5,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"corruption",10,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"concept",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"hindutva",8,FALSE,"Character",NA
"or",2,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"nationalism",11,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"been",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"significant",11,FALSE,"Character",NA
"ideological",11,FALSE,"Character",NA
"component",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"democratic",10,FALSE,"Character",NA
"alliance",8,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"particularly",12,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"helm",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"secularism",10,FALSE,"Character",NA
"hindutva",8,FALSE,"Character",NA
"literally",9,FALSE,"Character",NA
"meaning",7,FALSE,"Character",NA
"hinduness",9,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"term",4,FALSE,"Character",NA
"coined",6,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"vinayak",7,FALSE,"Character",NA
"damodar",7,FALSE,"Character",NA
"savarkar",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"early",5,FALSE,"Character",NA
"20th",4,FALSE,"Character",NA
"twentieth",9,FALSE,"Character",NA
"century",7,FALSE,"Character",NA
"it",2,FALSE,"Character",NA
"espouses",8,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"idea",4,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"cultural",8,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"national",8,FALSE,"Character",NA
"identity",8,FALSE,"Character",NA
"rooted",6,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"civilization",12,FALSE,"Character",NA
"hindutva",8,FALSE,"Character",NA
"proponents",10,FALSE,"Character",NA
"argue",5,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"protection",10,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"promotion",9,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"culture",7,FALSE,"Character",NA
"traditions",10,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"values",6,FALSE,"Character",NA
"often",5,FALSE,"Character",NA
"advocating",10,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"assertive",9,FALSE,"Character",NA
"expression",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"identity",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"society",7,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"polity",6,FALSE,"Character",NA
"reclaimed",9,FALSE,"Character",NA
"since",5,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"alliance",8,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"built",5,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"ideological",11,FALSE,"Character",NA
"identity",8,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"promoting",9,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"nationalism",11,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"dominant",8,FALSE,"Character",NA
"paradigm",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"doctrine",8,FALSE,"Character",NA
"indeed",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"roots",5,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"rashtriya",9,FALSE,"Character",NA
"swayamsevak",11,FALSE,"Character",NA
"sangh",5,FALSE,"Character",NA
"rss",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"wing",4,FALSE,"Character",NA
"organization",12,FALSE,"Character",NA
"founded",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"that",4,FALSE,"Character",NA
"promotes",8,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"vision",6,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"nation",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"political",9,FALSE,"Character",NA
"doctrine",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"movement",8,FALSE,"Character",NA
"was",3,FALSE,"Character",NA
"fundamentally",13,FALSE,"Character",NA
"at",2,FALSE,"Character",NA
"odds",4,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"principals",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"nationalist",11,FALSE,"Character",NA
"movement",8,FALSE,"Character",NA
"led",3,FALSE,"Character",NA
"by",2,FALSE,"Character",NA
"mahatma",7,FALSE,"Character",NA
"gandhi",6,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"his",3,FALSE,"Character",NA
"disciple",8,FALSE,"Character",NA
"jawaharlal",10,FALSE,"Character",NA
"nehru",5,FALSE,"Character",NA
"who",3,FALSE,"Character",NA
"would",5,FALSE,"Character",NA
"become",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"first",5,FALSE,"Character",NA
"prime",5,FALSE,"Character",NA
"minister",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"after",5,FALSE,"Character",NA
"independence",12,FALSE,"Character",NA
"gandhi",6,FALSE,"Character",NA
"though",6,FALSE,"Character",NA
"deeply",6,FALSE,"Character",NA
"religious",9,FALSE,"Character",NA
"advocated",9,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"muslim",6,FALSE,"Character",NA
"coexistence",11,FALSE,"Character",NA
"nehru",5,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"staunch",7,FALSE,"Character",NA
"secularist",10,FALSE,"Character",NA
"supported",9,FALSE,"Character",NA
"religious",9,FALSE,"Character",NA
"pluralism",9,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"first",5,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"nationalists",12,FALSE,"Character",NA
"sought",6,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"make",4,FALSE,"Character",NA
"hinduism",8,FALSE,"Character",NA
"an",2,FALSE,"Character",NA
"ancient",7,FALSE,"Character",NA
"religion",8,FALSE,"Character",NA
"which",5,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"no",2,FALSE,"Character",NA
"single",6,FALSE,"Character",NA
"holy",4,FALSE,"Character",NA
"text",4,FALSE,"Character",NA
"no",2,FALSE,"Character",NA
"overarching",11,FALSE,"Character",NA
"set",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"beliefs",7,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"no",2,FALSE,"Character",NA
"single",6,FALSE,"Character",NA
"place",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"pilgrimage",10,FALSE,"Character",NA
"into",4,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"homogeneous",11,FALSE,"Character",NA
"organized",9,FALSE,"Character",NA
"faith",5,FALSE,"Character",NA
"based",5,FALSE,"Character",NA
"on",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"set",3,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"common",6,FALSE,"Character",NA
"religious",9,FALSE,"Character",NA
"tenets",6,FALSE,"Character",NA
"during",6,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"early",5,FALSE,"Character",NA
"years",5,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"republic",8,FALSE,"Character",NA
"following",9,FALSE,"Character",NA
"its",3,FALSE,"Character",NA
"independence",12,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"british",7,FALSE,"Character",NA
"colonial",8,FALSE,"Character",NA
"rule",4,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"ideology",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"hindutva",8,FALSE,"Character",NA
"had",3,FALSE,"Character",NA
"little",6,FALSE,"Character",NA
"appeal",6,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"electorate",10,FALSE,"Character",NA
"however",7,FALSE,"Character",NA
"since",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"1990s",5,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"has",3,FALSE,"Character",NA
"become",6,FALSE,"Character",NA
"stronger",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"both",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"electoral",9,FALSE,"Character",NA
"and",3,FALSE,"Character",NA
"social",6,FALSE,"Character",NA
"arenas",6,FALSE,"Character",NA
"electorally",11,FALSE,"Character",NA
"it",2,FALSE,"Character",NA
"was",3,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"power",5,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"dominant",8,FALSE,"Character",NA
"partner",7,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"coalition",9,FALSE,"Character",NA
"from",4,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"later",5,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"it",2,FALSE,"Character",NA
"emerged",7,FALSE,"Character",NA
"as",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"majority",8,FALSE,"Character",NA
"in",2,FALSE,"Character",NA
"parliament",10,FALSE,"Character",NA
"with",4,FALSE,"Character",NA
"substantial",11,FALSE,"Character",NA
"numbers",7,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"followers",9,FALSE,"Character",NA
"leading",7,FALSE,"Character",NA
"to",2,FALSE,"Character",NA
"more",4,FALSE,"Character",NA
"prominence",10,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"hindu",5,FALSE,"Character",NA
"nationalism",11,FALSE,"Character",NA
"chietigj",8,FALSE,"Character",NA
"bajpaee",7,FALSE,"Character",NA
"india’s",7,FALSE,"Character",NA
"shock",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"result",6,FALSE,"Character",NA
"is",2,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"loss",4,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"but",3,FALSE,"Character",NA
"a",1,FALSE,"Character",NA
"win",3,FALSE,"Character",NA
"for",3,FALSE,"Character",NA
"democracy",9,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"https",5,FALSE,"Character",NA
"www.chathamhouse.org",20,FALSE,"Character",NA
"indias",6,FALSE,"Character",NA
"shock",5,FALSE,"Character",NA
"election",8,FALSE,"Character",NA
"result",6,FALSE,"Character",NA
"loss",4,FALSE,"Character",NA
"modi",4,FALSE,"Character",NA
"win",3,FALSE,"Character",NA
"democracy",9,FALSE,"Character",NA
"policy",6,FALSE,"Character",NA
"paper",5,FALSE,"Character",NA
"n",1,FALSE,"Character",NA
"june",4,FALSE,"Character",NA
"retrospective",13,FALSE,"Character",NA
"analysis",8,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"indian",6,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"wins",4,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"general",7,FALSE,"Character",NA
"elections",9,FALSE,"Character",NA
"against",7,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"strengthening",13,FALSE,"Character",NA
"opposition",10,FALSE,"Character",NA
"of",2,FALSE,"Character",NA
"the",3,FALSE,"Character",NA
"india",5,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"nda",3,FALSE,"Character",NA
"bloc",4,FALSE,"Character",NA
"baratiya",8,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"bjp",3,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"wing",4,FALSE,"Character",NA
"telugu",6,FALSE,"Character",NA
"desam",5,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"tdp",3,FALSE,"Character",NA
"centrist",8,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"dal",3,FALSE,"Character",NA
"united",6,FALSE,"Character",NA
"center",6,FALSE,"Character",NA
"left",4,FALSE,"Character",NA
"shiv",4,FALSE,"Character",NA
"sena",4,FALSE,"Character",NA
"shinde",6,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"wing",4,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"janashakti",10,FALSE,"Character",NA
"party",5,FALSE,"Character",NA
"ram",3,FALSE,"Character",NA
"vilas",5,FALSE,"Character",NA
"center",6,FALSE,"Character",NA
"right",5,FALSE,"Character",NA
"rashtriya",9,FALSE,"Character",NA
"lok",3,FALSE,"Character",NA
"dal",3,FALSE,"Character",NA
"rld",3,FALSE,"Character",NA
"center",6,FALSE,"Character",NA
"left",4,FALSE,"Character",NA
"janata",6,FALSE,"Character",NA
"dal",3,FALSE,"Character",NA
"secular",7,FALSE,"Character",NA
